0.296349,0.289302,0.448777,0.422698
0.351984,0.349581,0.456596,0.429209
0.36905,0.359628,0.461774,0.435721
0.390342,0.373953,0.461404,0.433116
0.394621,0.374884,0.466001,0.434605
0.408992,0.39014,0.471866,0.435163
0.400856,0.385302,0.472077,0.436465
0.422043,0.388651,0.474349,0.439814
0.423152,0.396465,0.477466,0.443349
0.432768,0.399442,0.480583,0.445395
